real_cod,predicted_cod
104.2309492,68.7806778
80.79598527,50.18338394
50.14160182,67.52780914
44.04038217,47.74261856
71.34213154,63.22132874
59.35322111,46.41255188
89.33864946,64.89939117
53.66182299,70.31173706
77.232127,62.69587708
85.69364908,45.97357559
66.74678059,74.61754608
47.18556575,70.87062836
63.23536504,61.06604767
58.90369803,80.47790527
47.09550577,66.74904633
55.39756365,58.87500381
67.45618011,74.15959167
67.45618011,64.28520966
38.84595763,65.49697113
81.08082626,70.76572418
54.5742543,57.20963287
81.26581628,51.09831238
65.88127084,57.23057175
70.05983474,51.8527298
52.0573806,46.32026672
64.17849389,51.35417938
64.17849389,40.0690918
75.04191395,76.35839081
29.8509482,68.39339447
90.94494369,50.4447403
95.04565793,69.47215271
67.1813408,66.39569855
70.3680488,62.99198914
75.40875413,48.34928513
35.58299178,60.22677612
57.9626369,64.89517212
37.35308022,63.24524689
111.1153097,47.35083008
71.32137209,68.01268768
51.49119684,58.28329849
85.2671816,63.93941498
77.71289112,41.22893906
55.71566023,44.95571136
91.27079223,76.46546936
68.0739279,68.8800354
58.87946653,63.22979355
43.82711868,48.220047
61.80180431,60.96019363
56.19306062,50.96215439
77.60572649,49.66868973
55.64236317,64.21353149
66.22359112,59.56994247
42.2927665,53.387146
49.51517499,62.66374588
52.47586795,45.79408264
81.74022452,39.19744873
94.72812878,71.06363678
43.62591046,64.30883789
42.29053495,67.83474731
52.28110428,68.57508087
49.38268379,55.79748917
54.11178496,57.78268814
0.738,46.37897873
52.90907058,71.79508209
62.33797615,65.61309052
77.12345732,63.04198837
79.93784588,54.03816223
52.76504901,57.91257858
78.19089708,67.61101532
77.1421038,70.87136841
47.05015549,53.84863281
63.15490498,65.16656494
76.63118557,47.42690659
78.32522668,63.28534317
61.12951712,43.02209091
82.10099962,43.66939926
34.53740891,52.13586807
53.13417014,66.64058685
60.60660291,64.53939056
75.33620666,58.85387802
53.67744855,63.07837296
84.72310656,54.10084534
79.16345644,64.79605103
85.70256386,53.44947433
66.89074702,64.49336243
66.89074702,66.17949677
90.07590858,69.32967377
74.29377874,62.85361481
86.95746387,70.478508
86.95746387,65.78729248
57.18158786,55.55049515
41.70376599,74.32270813
61.01645543,66.54837036
59.00434914,63.05377579
59.00434914,63.00696945
78.43925129,61.47813034
45.25371471,78.42562103
104.6825532,68.27400208
89.17848451,49.50675201
56.60867899,65.33159637
81.50346991,46.97426224
74.32620443,63.90080261
53.6315044,69.23274231
60.53126978,71.21562195
61.25804566,61.93629456
69.73623075,76.75681305
50.7474736,67.21271515
53.50804292,50.63143158
57.16455582,69.59001923
70.7784081,49.5324173
72.87984778,68.29208374
78.16013326,53.85845947
62.85274863,65.37088013
63.90425571,64.43838501
77.2939405,58.92454147
56.34782991,63.86862946
45.82200411,79.07058716
45.82200411,66.88703156
58.52466718,48.84779739
65.02396013,44.36320114
71.30902217,64.37447357
78.7334413,57.47713089
68.84754399,69.49216461
75.37574269,64.17023468
75.02879271,60.83229065
75.02879271,62.01470184
61.93377909,62.4458847
59.95481517,51.05664444
107.3063431,68.23880768
111.5954477,62.00529861
72.27359045,62.12034607
58.17786718,61.69623566
72.97405084,64.00234222
81.57155402,43.76631927
52.7609607,54.50714111
77.15217275,44.80327988
64.36260841,80.36812592
58.36012491,65.89687347
60.23707331,62.72872162
47.94593618,69.06642914
92.69736884,66.67823029
36.17900286,63.24881744
86.52862722,62.56148529
72.83737021,62.87248993
72.83737021,45.93408203
72.91730528,63.88054657
77.29730019,68.64619446
43.59230116,63.32314682
98.36782478,65.63104248
67.40067335,67.73669434
69.72391203,72.77066803
60.34389091,63.38903809
59.00066632,64.9822998
79.78046694,70.18397522
82.78535241,61.96361923
52.38884926,67.87827301
97.03045734,54.23998642
65.0766099,62.62001419
81.55160971,53.89293671
50.21401089,69.28665924
44.7503592,70.68650055
71.47850077,61.52574158
66.60889106,50.50812912
62.15231453,54.65303802
83.18441419,55.39212799
43.95331343,43.24478531
67.59815754,50.45982742
67.59815754,68.13227844
82.24409483,72.09850311
51.6978938,63.33549118
60.94002778,62.57158279
46.04628652,67.53498077
56.43748499,71.78365326
62.23013405,61.80607986
43.42019517,43.30706406
72.63830295,62.97978592
62.02362962,60.29924393
70.63764831,64.10959625
77.66802027,62.5284996
67.09996943,60.74643707
70.36836372,67.85023499
85.7997587,51.11016846
65.86718937,70.20970917
71.79912912,62.80424881
44.6156603,50.15821838
55.4938816,64.80464172
67.35476873,46.67733383
63.94526993,76.89548492
99.77507789,65.36071777
101.6153458,51.65979385
63.10523427,63.42245102
39.57240683,60.06687546
108.2139813,80.24677277
57.949476,64.61460114
73.40057793,63.02083588
88.34594023,66.36992645
77.03048701,64.95204926
70.60068259,51.87292099
58.1817074,69.64258575
57.4013371,51.47864151
73.60191818,44.88271713
73.60191818,76.08963776
80.69356765,62.65171432
53.95026943,57.15536118
66.70047596,49.57003021
57.85250664,74.07726288
67.42695478,68.89414215
72.80373391,62.68626785
65.17992724,62.37129974
45.66041778,70.01135254
58.25261283,63.17219543
114.0349457,60.09880447
114.0349457,68.59934235
77.85449934,62.76481628
75.19948189,62.75382233
37.76479828,68.08693695
27.66317378,69.61392975
98.62545714,53.33315659
91.70881337,70.08868408
78.07592324,63.15322113
52.95663178,61.69216156
71.78094926,61.48944855
72.92842077,42.16788483
102.6958678,36.64558411
66.66147887,76.8401413
43.28047646,66.75405121
81.75785132,59.62384415
74.12779299,60.14387131
61.21497949,54.02745056
66.42188356,50.35889816
64.13242604,63.45004272
62.66835618,65.2976532
64.78395359,71.9704895
64.03825998,64.67821503
65.51666804,62.64535141
50.22994366,63.57746887
84.22877379,70.18665314
46.48794951,62.0667038
68.56879118,55.31098557
65.19405321,42.6713295
68.4038331,56.68741608
51.43989388,52.20288086
61.24976188,66.08940125
41.24997685,44.28585434
85.32995534,49.57414627
49.15529051,60.37866211
49.15529051,78.66973114
75.06770623,67.08444214
72.01264199,53.91898727
62.41952929,81.76265717
59.90994087,65.24055481
85.42878497,62.00991058
64.50893407,62.99415207
84.33505807,62.3860321
39.36705645,63.04809952
66.86414033,49.12617111
72.91157308,64.97433472
52.86637312,58.48815918
103.9125476,68.30939484
57.71314936,64.64400482
60.07841278,45.89063644
83.55932648,41.96897888
44.86035148,75.51870728
44.93858575,66.17425537
75.33969428,60.03749466
50.40116029,69.92163086
71.59386576,65.9079361
69.11081537,64.79985809
45.4280965,70.74040985
60.59035856,51.72330856
47.66172717,64.94986725
72.05986579,45.3093338
56.03870185,65.84579468
55.14736366,59.21274948
62.18868705,68.41345978
82.36537826,71.04618073
47.89640649,54.25460052
62.67775632,67.69371033
46.31599219,61.52964783
55.9682167,55.9323349
63.41017814,64.42897797
53.59410352,65.09790039
36.34101183,68.3449707
62.02230789,49.1313591
75.40226028,51.72567368
61.05188925,43.02400208
61.05188925,64.23208618
74.77339241,65.17938995
59.48929351,70.34960175
35.22120041,54.88763809
51.53586708,64.55796051
63.84631932,55.55531311
62.90620518,64.74863434
38.43515078,42.67834473
55.06930393,60.90258789
28.87860134,78.9424057
41.55850072,70.10957336
60.41992108,62.35837555
66.68769479,69.28539276
66.68769479,67.77228546
69.84540029,60.76635361
77.4882131,42.63798523
78.69844633,62.74582291
