real_cod,predicted_cod
78.50227064,84.00437927246094
69.41228382,69.3200912475586
57.20308922,70.95907592773438
79.39400835,56.39043045043945
72.09361001,63.6382942199707
66.73504403,69.03829956054688
71.9838514,76.80499267578125
84.31540019,63.50798034667969
69.99012794,60.243186950683594
78.58753831,73.09414672851562
63.82601002,76.16433715820312
58.17625506,70.9881362915039
46.65542923,80.04305267333984
101.4668252,61.081298828125
77.53204198,67.53646850585938
61.15932665,54.630645751953125
67.16981627,53.645851135253906
75.8861599,79.41564178466797
68.59982979,64.96691131591797
52.11270716,64.56954956054688
78.87860429,75.955810546875
61.51434191,64.03607940673828
65.78245304,71.32523345947266
64.36111583,72.13147735595703
92.34737526,80.6440658569336
74.4485589,81.88651275634766
52.57745109,49.77857971191406
90.22484434,91.64514923095703
48.46358838,74.51044464111328
69.62632499,79.1666488647461
49.67969603,67.09880828857422
101.8513931,68.42063903808594
70.76553239,54.06908416748047
85.29292465,78.49205017089844
64.83124835,43.16599655151367
43.38591414,93.3349609375
76.46942648,77.61341857910156
61.52001832,57.27713394165039
55.81651022,79.69939422607422
54.63770469,83.7616195678711
51.54533466,56.28960418701172
83.62782363,66.04026794433594
101.248253,60.205665588378906
55.93232425,69.43677520751953
66.77933762,78.01815032958984
75.6874006,88.69779205322266
74.25154425,62.59697341918945
58.51408231,66.8746109008789
85.15712737,78.52957916259766
73.80957685,86.02212524414062
76.98265841,72.68083953857422
58.97405294,74.58039855957031
85.88352314,54.77186965942383
66.24269938,47.18729782104492
66.77759954,57.649375915527344
40.612909,77.73946380615234
61.14111864,66.15128326416016
70.05272018,57.46889877319336
70.05272018,59.73836898803711
47.3887398,62.87934112548828
67.26466878,79.22376251220703
78.89851507,54.8461799621582
72.5664004,72.10321044921875
87.05257595,61.574119567871094
58.09555464,65.14653015136719
78.80137124,52.07920455932617
95.55305477,73.84371948242188
76.03273945,82.40374755859375
78.30688566,53.66195297241211
73.22483273,77.62197875976562
61.78567898,54.582576751708984
61.78567898,74.84261322021484
67.64448382,65.27135467529297
62.60168472,53.611019134521484
40.14270489,73.521484375
85.35804917,66.34939575195312
66.59733601,67.4111099243164
32.66707799,80.70122528076172
65.33324119,58.258975982666016
48.47598212,67.6524429321289
55.02240724,53.1424674987793
47.93163884,67.2188949584961
38.43119971,51.3427848815918
76.34799427,82.59295654296875
62.999998899999994,71.67032623291016
62.999998899999994,58.061248779296875
64.26578716,75.89993286132812
59.19317637,74.40278625488281
72.7205726,72.52754211425781
69.23844469,62.75141525268555
69.23844469,70.46770477294922
66.93478171,82.46267700195312
98.96538914,69.64044189453125
71.11118161,64.90990447998047
46.64358918,63.787540435791016
41.58660591,78.73389434814453
75.2660643,70.54307556152344
59.83454075,56.443328857421875
66.65419278,73.1170654296875
68.94019277,68.49063873291016
42.81456956,84.9075698852539
58.47380388,41.6114387512207
82.35001283,71.26973724365234
51.29479156,65.7811279296875
67.01990322,75.98955535888672
81.5555974,68.92266845703125
14.34316145,75.95943450927734
60.26917985,77.9142074584961
46.50165845,64.21791076660156
46.50165845,61.147789001464844
53.84179688,70.9496078491211
85.15798297,97.97604370117188
67.0591185,76.76957702636719
79.3165852,66.4439697265625
67.5282879,75.43547821044922
38.04151583,68.19953155517578
62.01638317,60.94635772705078
88.72737266,68.84771728515625
84.89241759,83.34236145019531
82.59015205,69.03549194335938
79.00827201,73.28858184814453
61.42879055,82.08486938476562
67.90681272,37.692935943603516
53.2790417,75.60855102539062
63.25790714000001,67.14452362060547
60.61875415,74.5549545288086
60.19235078,62.8200569152832
60.69057995,60.561668395996094
82.59522269,56.563514709472656
78.97422652,69.74309539794922
104.2309492,56.35871887207031
80.79598527,87.29912567138672
50.14160182,59.68393325805664
44.04038217,74.04183197021484
71.34213154,73.47724151611328
59.35322111,60.566001892089844
89.33864946,66.67345428466797
53.66182299,46.96463394165039
77.232127,73.08589935302734
85.69364908,67.14103698730469
66.74678059,57.79643630981445
47.18556575,73.26994323730469
63.235365040000005,76.86077880859375
58.90369803,78.77886962890625
47.09550577,71.39850616455078
55.39756365,60.695919036865234
67.45618011,68.90215301513672
67.45618011,82.61750030517578
38.84595763,69.40742492675781
81.08082626,63.71356964111328
54.5742543,58.06675338745117
81.26581628,75.38126373291016
65.88127084,64.13387298583984
70.05983474,61.28989791870117
52.0573806,74.28958129882812
64.17849389,62.12020492553711
64.17849389,48.430423736572266
75.04191395,84.53492736816406
29.8509482,66.5076904296875
90.94494369,73.11530303955078
95.04565793,75.26535034179688
67.1813408,51.805912017822266
70.3680488,70.03337097167969
75.40875413,61.309696197509766
35.58299178,48.156272888183594
57.9626369,59.87069320678711
37.35308022,60.018558502197266
111.1153097,70.59103393554688
71.32137209,59.427520751953125
51.49119684,86.76912689208984
85.2671816,53.10780715942383
77.71289112,51.817386627197266
55.71566023,65.86209106445312
91.27079223,71.28949737548828
68.0739279,60.32194519042969
58.87946653,61.05493927001953
43.82711868,56.55125045776367
61.80180431,66.49703979492188
56.19306062,65.41343688964844
77.60572649,84.7203140258789
55.64236317,59.4835319519043
66.22359112,66.50352478027344
42.2927665,72.53396606445312
49.51517499,58.539337158203125
52.47586795,50.34171676635742
81.74022452,75.61568450927734
94.72812878,76.08092498779297
43.62591046,58.14192199707031
42.29053495,70.38371276855469
52.28110428,46.988868713378906
49.38268379,78.3634262084961
54.11178496,67.99816131591797
0.738,57.7286262512207
52.90907058,73.73126983642578
62.33797615,77.82299041748047
77.12345732,51.55841827392578
79.93784588,71.35270690917969
52.76504901,65.82942199707031
78.19089708,65.81509399414062
77.1421038,78.26261901855469
47.05015549,71.44300842285156
63.154904980000005,60.602474212646484
76.63118557,79.96176147460938
78.32522668,67.7649917602539
61.12951712,61.76494216918945
82.10099962,86.01853942871094
34.53740891,71.37505340576172
53.13417014,66.18695068359375
60.60660291,84.20740509033203
75.33620666,68.16754913330078
53.67744855,75.39417266845703
84.72310656,75.63790130615234
79.16345644,64.27448272705078
85.70256386,72.16014099121094
66.89074702,73.72553253173828
66.89074702,63.63132095336914
90.07590858,63.085182189941406
74.29377874,66.83036041259766
86.95746387,64.40743255615234
86.95746387,79.60237884521484
57.18158786,66.10658264160156
41.70376599,65.02450561523438
61.01645543,71.07837677001953
59.00434914,66.61407470703125
59.00434914,55.48634338378906
78.43925129,71.72148132324219
45.25371471,81.21642303466797
104.6825532,53.535980224609375
89.17848451,60.620941162109375
56.60867899,87.37361907958984
81.50346991,52.02146911621094
74.32620443,78.61954498291016
53.6315044,58.32506561279297
60.53126978,55.20524597167969
61.25804566,55.650848388671875
69.73623075,63.694725036621094
50.7474736,42.267234802246094
53.50804292,51.54558181762695
57.16455582,66.5871810913086
70.7784081,62.303497314453125
72.87984778,64.92362976074219
78.16013326,60.40005874633789
62.852748629999994,103.02011108398438
63.90425571000001,84.16395568847656
77.2939405,78.5777816772461
56.34782991,55.7686767578125
45.82200411,77.74668884277344
45.82200411,64.42833709716797
58.52466718,68.21941375732422
65.02396013,65.7733383178711
71.30902217,74.00666809082031
78.7334413,73.15290832519531
68.84754399,79.8362808227539
75.37574269,70.78369903564453
75.02879271,66.74237823486328
75.02879271,80.5362777709961
61.93377909000001,65.26139068603516
59.95481517,67.24557495117188
107.3063431,63.65660095214844
111.5954477,76.06649780273438
72.27359045,61.090858459472656
58.17786718,72.1695327758789
72.97405084,62.1279296875
81.57155402,74.18155670166016
52.7609607,65.31612396240234
77.15217275,61.7823486328125
64.36260841,72.19257354736328
58.36012491,89.46846008300781
60.23707331,36.19213104248047
47.94593618,65.74761962890625
92.69736884,73.05046081542969
36.17900286,59.501216888427734
86.52862722,69.07606506347656
72.83737021,52.22080612182617
72.83737021,78.3087158203125
72.91730528,83.78512573242188
77.29730019,45.51811981201172
43.59230116,73.02310180664062
98.36782478,73.44200897216797
67.40067335,57.06991195678711
69.72391203,76.49076843261719
60.34389091,58.45237350463867
59.00066632,73.98983001708984
79.78046694,64.03571319580078
82.78535241,92.80675506591797
52.38884926,92.53652954101562
97.03045734,61.69236373901367
65.0766099,70.69192504882812
81.55160971,74.59758758544922
50.21401089,70.8718032836914
44.7503592,71.5661849975586
71.47850077,64.63162231445312
66.60889106,59.78497314453125
62.152314530000005,59.383705139160156
83.18441419,45.512474060058594
43.95331343,80.28527069091797
67.59815754,46.74921417236328
67.59815754,59.21038818359375
82.24409483,72.17420196533203
51.6978938,45.42020034790039
60.94002778,62.22034454345703
46.04628652,64.76366424560547
56.43748499,57.195457458496094
62.23013404999999,60.72607421875
43.42019517,76.31086730957031
72.63830295,61.80070114135742
62.02362962,71.64363861083984
70.63764831,52.277435302734375
77.66802027,56.143367767333984
67.09996943,52.37705993652344
70.36836372,75.23905944824219
85.7997587,61.90030288696289
65.86718937,69.58026123046875
71.79912912,48.89384078979492
44.6156603,65.64798736572266
55.4938816,67.63150787353516
67.35476873,61.061397552490234
63.945269929999995,83.52580261230469
99.77507789,54.26784896850586
101.6153458,62.6644401550293
63.10523426999999,58.56806182861328
39.57240683,57.885921478271484
108.2139813,88.0826644897461
57.949476,70.12741088867188
73.40057793,58.55662536621094
88.34594023,60.003936767578125
77.03048701,74.16371154785156
70.60068259,77.55359649658203
58.1817074,73.95140075683594
57.4013371,75.244140625
73.60191818,49.67445755004883
73.60191818,74.443603515625
80.69356765,79.36847686767578
53.95026943,73.42353057861328
66.70047596,47.22089767456055
57.85250664,58.01079177856445
67.42695478,67.71611022949219
72.80373391,56.38346862792969
65.17992724,72.8311538696289
45.66041778,68.55120086669922
58.25261283,61.39057159423828
114.0349457,70.46162414550781
114.0349457,46.153160095214844
77.85449934,55.629798889160156
75.19948189,81.50426483154297
37.76479828,64.3917236328125
27.66317378,51.5294075012207
98.62545714,60.59078598022461
91.70881337,84.13260650634766
78.07592324,67.57379913330078
52.95663178,71.14337921142578
71.78094926,53.38119125366211
72.92842077,59.21738815307617
102.6958678,62.394676208496094
66.66147887,48.318359375
43.28047646,66.30677032470703
81.75785132,68.8714370727539
74.12779299,44.556766510009766
61.21497949,79.16822052001953
66.42188356,69.22014617919922
64.13242604,41.180999755859375
62.66835618000001,76.42821502685547
64.78395359,73.9107437133789
64.03825998,64.98140716552734
65.51666804,64.86940002441406
50.22994366,52.95977020263672
84.22877379,64.72611999511719
46.48794951,64.3153305053711
68.56879118,70.6891860961914
65.19405321,51.297515869140625
68.4038331,74.03263092041016
51.43989388,81.69143676757812
61.24976188,76.93656158447266
41.24997685,90.4718017578125
85.32995534,56.28612518310547
49.15529051,77.08329010009766
49.15529051,48.4641227722168
75.06770623,83.39646911621094
72.01264199,44.45051193237305
62.41952929000001,87.096435546875
59.90994087,78.25430297851562
85.42878497,80.10853576660156
64.50893407,70.88835906982422
84.33505807,76.62664794921875
39.36705645,69.26155853271484
66.86414033,53.41450881958008
72.91157308,71.83475494384766
52.86637312,60.05927276611328
103.9125476,46.06551742553711
57.71314936,64.46067810058594
60.07841278,62.33732604980469
83.55932648,82.59677124023438
44.86035148,53.82617950439453
44.93858575,75.40265655517578
75.33969428,60.8818244934082
50.40116029,66.94979858398438
71.59386576,80.82353210449219
69.11081537,78.61876678466797
45.4280965,54.16095733642578
60.59035856,81.63492584228516
47.66172717,71.82061767578125
72.05986579,57.82310485839844
56.03870185,70.65196990966797
55.14736366,61.76557540893555
62.18868704999999,50.24394607543945
82.36537826,59.08604431152344
47.89640649,77.75231170654297
62.67775632,61.79801940917969
46.31599219,53.34225082397461
55.9682167,81.65938568115234
63.41017814,74.19447326660156
53.59410352,59.870811462402344
36.34101183,54.629051208496094
62.02230788999999,59.47831344604492
75.40226028,65.63251495361328
61.05188925,77.05918884277344
61.05188925,61.63371658325195
74.77339241,58.342254638671875
59.48929351,58.92510223388672
35.22120041,69.06737518310547
51.53586708,80.62256622314453
63.84631931999999,53.57978057861328
62.90620518,80.59234619140625
38.43515078,64.17418670654297
55.06930393,55.628787994384766
28.87860134,66.57466125488281
41.55850072,80.97420501708984
60.41992108,60.86084747314453
66.68769479,63.33740997314453
66.68769479,63.183258056640625
69.84540029,91.1990966796875
77.4882131,67.1200180053711
78.69844633,86.62193298339844
